Algorithm , Instance , Model Solution Cost, Root Lower Bound , Root Gap (%), Root Time (s) , Time (s), K , Deterministic Cost , Model Recourse Cost , Optimal Recourse Cost , Classical Recourse Cost , Upper Bound , Lower Bound , Gap (%) , Node Count , CVRPSEP Cuts , CVRPSEP Time (s) , Partial Route Cuts , Partial Route Time (s) , Parada Path Cuts , Parada Set Cuts , Parada Time (s) , SRI Cuts , SRI Time (s) , Aggregated SRI Cuts , Aggregated SRI Time (s) , Solved
SRI1 , ./data/Jabali/k2/60_2_0.95_1_0.svrp , 690.12 , 680.003 , 1.46593 , 42.717 , 44.214 , 2 , 671 , 19.12 , 18.83 , 19.12 , 690.12 , 690.12 , 0 , 658 , 347 , 0.63904 , 27 , 0.006194 , 0 , 0 , 0 , 433 , 39.7835 , 270 , 0.206555 , 1
SRI2 , ./data/Jabali/k2/60_2_0.95_1_0.svrp , 690.12 , 680.003 , 1.46593 , 43.127 , 44.793 , 2 , 671 , 19.12 , 18.83 , 19.12 , 690.12 , 690.12 , 0 , 447 , 352 , 0.614458 , 39 , 0.291096 , 0 , 0 , 0 , 433 , 40.1873 , 282 , 0.147484 , 1
ILS+SRI , ./data/Jabali/k2/60_2_0.95_1_0.svrp , 690.12 , 680.003 , 1.46593 , 43.156 , 44.383 , 2 , 671 , 19.12 , 18.83 , 19.12 , 690.12 , 690.12 , 0 , 266 , 273 , 0.573672 , 33 , 0.286601 , 0 , 0 , 0 , 433 , 40.1694 , 197 , 0.246558 , 1
ILS , ./data/Jabali/k2/60_2_0.95_1_1.svrp , 689.2 , 674.65 , 2.11114 , 0.077 , 23.458 , 2 , 677 , 12.2 , 10.93 , 12.2 , 689.2 , 689.2 , 0 , 2273 , 1011 , 0.43421 , 505 , 0.108158 , 0 , 273 , 0.410631 , 0 , 0 , 0 , 0 , 1
SRI1 , ./data/Jabali/k2/60_2_0.95_1_1.svrp , 689.2 , 677.819 , 1.6513 , 61.386 , 85.313 , 2 , 677 , 12.2 , 10.89 , 12.2 , 689.2 , 689.2 , 0 , 1955 , 881 , 5.66664 , 254 , 0.062273 , 0 , 0 , 0 , 590 , 52.6614 , 756 , 0.613694 , 1
SRI2 , ./data/Jabali/k2/60_2_0.95_1_1.svrp , 689.2 , 677.819 , 1.6513 , 61.796 , 83.075 , 2 , 677 , 12.2 , 10.93 , 12.2 , 689.2 , 689.2 , 0 , 2232 , 972 , 5.77052 , 268 , 2.38439 , 0 , 0 , 0 , 590 , 53.1046 , 824 , 0.7966 , 1
ILS+SRI , ./data/Jabali/k2/60_2_0.95_1_1.svrp , 689.2 , 677.819 , 1.6513 , 61.465 , 86.45 , 2 , 677 , 12.2 , 10.93 , 12.2 , 689.2 , 689.2 , 0 , 1971 , 901 , 5.72393 , 234 , 2.11809 , 0 , 0 , 0 , 590 , 53.0537 , 850 , 2.05925 , 1
ILS , ./data/Jabali/k2/60_2_0.95_1_2.svrp , 652.88 , 641.46 , 1.74917 , 0.03 , 1.629 , 2 , 642 , 10.88 , 10.67 , 10.88 , 652.88 , 652.88 , 0 , 573 , 224 , 0.077279 , 132 , 0.030104 , 0 , 49 , 0.085584 , 0 , 0 , 0 , 0 , 1
SRI1 , ./data/Jabali/k2/60_2_0.95_1_2.svrp , 652.88 , 642.575 , 1.57839 , 36.8 , 39.445 , 2 , 642 , 10.88 , 10.67 , 10.88 , 652.88 , 652.88 , 0 , 468 , 235 , 0.394751 , 90 , 0.020339 , 0 , 0 , 0 , 49 , 36.2225 , 214 , 0.153264 , 1
SRI2 , ./data/Jabali/k2/60_2_0.95_1_2.svrp , 652.88 , 642.575 , 1.57839 , 36.505 , 47.699 , 2 , 642 , 10.88 , 10.67 , 10.88 , 652.88 , 652.88 , 0 , 934 , 402 , 0.48733 , 236 , 1.77865 , 0 , 0 , 0 , 49 , 35.9461 , 366 , 0.309944 , 1
ILS+SRI , ./data/Jabali/k2/60_2_0.95_1_2.svrp , 652.88 , 642.575 , 1.57839 , 36.795 , 45.063 , 2 , 642 , 10.88 , 10.67 , 10.88 , 652.88 , 652.88 , 0 , 659 , 363 , 0.436915 , 154 , 1.21542 , 0 , 0 , 0 , 49 , 36.2356 , 304 , 0.594309 , 1
ILS , ./data/Jabali/k2/60_2_0.95_1_3.svrp , 679.54 , 670.044 , 1.39748 , 0.089 , 0.893 , 2 , 667 , 12.54 , 11.34 , 12.54 , 679.54 , 679.54 , 0 , 308 , 194 , 0.044763 , 76 , 0.017801 , 0 , 26 , 0.054153 , 0 , 0 , 0 , 0 , 1
SRI1 , ./data/Jabali/k2/60_2_0.95_1_3.svrp , 679.54 , 673.293 , 0.919372 , 42.803 , 43.511 , 2 , 667 , 12.54 , 11.34 , 12.54 , 679.54 , 679.54 , 0 , 184 , 234 , 0.492131 , 49 , 0.013287 , 0 , 0 , 0 , 452 , 38.5159 , 127 , 0.077165 , 1
SRI2 , ./data/Jabali/k2/60_2_0.95_1_3.svrp , 679.54 , 673.293 , 0.919372 , 43.407 , 45.515 , 2 , 667 , 12.54 , 11.34 , 12.54 , 679.54 , 679.54 , 0 , 304 , 245 , 0.515467 , 120 , 1.0506 , 0 , 0 , 0 , 452 , 39.0352 , 141 , 0.124407 , 1
ILS+SRI , ./data/Jabali/k2/60_2_0.95_1_3.svrp , 679.54 , 673.293 , 0.919372 , 43.448 , 44.772 , 2 , 667 , 12.54 , 11.34 , 12.54 , 679.54 , 679.54 , 0 , 137 , 237 , 0.494747 , 41 , 0.532971 , 0 , 0 , 0 , 452 , 39.0603 , 143 , 0.142837 , 1
ILS , ./data/Jabali/k2/60_2_0.95_1_4.svrp , 713.49 , 691.2 , 3.12408 , 0.041 , 308.593 , 2 , 697 , 16.49 , 15.85 , 16.49 , 713.49 , 713.49 , 0 , 20340 , 2954 , 3.74452 , 1208 , 0.253315 , 0 , 740 , 3.47335 , 0 , 0 , 0 , 0 , 1
SRI1 , ./data/Jabali/k2/60_2_0.95_1_4.svrp , 713.49 , 694.46 , 2.66717 , 36.649 , 493.337 , 2 , 697 , 16.49 , 15.85 , 16.49 , 713.49 , 713.49 , 0 , 16723 , 2871 , 3.92791 , 802 , 0.170639 , 0 , 0 , 0 , 333 , 33.3945 , 2830 , 5.62286 , 1
SRI2 , ./data/Jabali/k2/60_2_0.95_1_4.svrp , 713.49 , 694.46 , 2.66717 , 35.78 , 519.994 , 2 , 697 , 16.49 , 15.85 , 16.49 , 713.49 , 713.49 , 0 , 14538 , 3478 , 3.88147 , 1094 , 8.25947 , 0 , 0 , 0 , 333 , 32.6772 , 3308 , 5.17087 , 1
ILS+SRI , ./data/Jabali/k2/60_2_0.95_1_4.svrp , 713.49 , 694.46 , 2.66717 , 35.875 , 552.057 , 2 , 697 , 16.49 , 15.85 , 16.49 , 713.49 , 713.49 , 0 , 12843 , 3150 , 3.63168 , 941 , 7.7371 , 0 , 0 , 0 , 333 , 32.7573 , 3165 , 14.9066 , 1
ILS , ./data/Jabali/k2/60_2_0.95_1_5.svrp , 688.68 , 670.247 , 2.67652 , 0.059 , 21.27 , 2 , 673 , 15.68 , 15.39 , 15.68 , 688.68 , 688.68 , 0 , 1309 , 808 , 0.29441 , 200 , 0.041677 , 0 , 66 , 0.243177 , 0 , 0 , 0 , 0 , 1
SRI1 , ./data/Jabali/k2/60_2_0.95_1_5.svrp , 688.68 , 672.465 , 2.3545 , 67.354 , 77.47 , 2 , 673 , 15.68 , 15.39 , 15.68 , 688.68 , 688.68 , 0 , 1068 , 562 , 1.4428 , 133 , 0.030923 , 0 , 0 , 0 , 100 , 66.3153 , 399 , 0.394667 , 1
SRI2 , ./data/Jabali/k2/60_2_0.95_1_5.svrp , 688.68 , 672.465 , 2.3545 , 67.501 , 84.198 , 2 , 673 , 15.68 , 15.39 , 15.68 , 688.68 , 688.68 , 0 , 1745 , 694 , 1.57832 , 240 , 2.01022 , 0 , 0 , 0 , 100 , 66.4445 , 503 , 0.712078 , 1
ILS+SRI , ./data/Jabali/k2/60_2_0.95_1_5.svrp , 688.68 , 672.465 , 2.3545 , 67.382 , 88.463 , 2 , 673 , 15.68 , 15.39 , 15.68 , 688.68 , 688.68 , 0 , 1152 , 749 , 1.53842 , 150 , 1.32512 , 0 , 0 , 0 , 100 , 66.4051 , 556 , 1.33801 , 1
ILS , ./data/Jabali/k2/60_2_0.95_1_6.svrp , 674.35 , 644.54 , 4.42055 , 0.065 , 33.47 , 2 , 661 , 13.35 , 12.76 , 13.35 , 674.35 , 674.35 , 0 , 3003 , 1047 , 0.571184 , 473 , 0.100017 , 0 , 222 , 0.526314 , 0 , 0 , 0 , 0 , 1
SRI1 , ./data/Jabali/k2/60_2_0.95_1_6.svrp , 674.35 , 651.524 , 3.38492 , 59.463 , 108.25 , 2 , 661 , 13.35 , 12.76 , 13.35 , 674.35 , 674.35 , 0 , 3085 , 1152 , 1.94956 , 462 , 0.106239 , 0 , 0 , 0 , 731 , 49.4147 , 987 , 1.11174 , 1
SRI2 , ./data/Jabali/k2/60_2_0.95_1_6.svrp , 674.35 , 651.524 , 3.38492 , 59.394 , 97.536 , 2 , 661 , 13.35 , 12.76 , 13.35 , 674.35 , 674.35 , 0 , 3090 , 972 , 1.98402 , 360 , 3.26148 , 0 , 0 , 0 , 731 , 49.3215 , 872 , 1.08998 , 1
ILS+SRI , ./data/Jabali/k2/60_2_0.95_1_6.svrp , 674.35 , 651.524 , 3.38492 , 59.496 , 83.501 , 2 , 661 , 13.35 , 12.76 , 13.35 , 674.35 , 674.35 , 0 , 2068 , 834 , 1.72407 , 284 , 2.48222 , 0 , 0 , 0 , 731 , 49.4539 , 742 , 2.20412 , 1
ILS , ./data/Jabali/k2/60_2_0.95_1_7.svrp , 653.29 , 634.805 , 2.8295 , 0.055 , 19.278 , 2 , 638 , 15.29 , 13.18 , 15.29 , 653.29 , 653.29 , 0 , 4482 , 748 , 0.718373 , 346 , 0.071921 , 0 , 166 , 0.773803 , 0 , 0 , 0 , 0 , 1
SRI1 , ./data/Jabali/k2/60_2_0.95_1_7.svrp , 653.29 , 642.188 , 1.6994 , 57.175 , 77.185 , 2 , 638 , 15.29 , 13.18 , 15.29 , 653.29 , 653.29 , 0 , 2096 , 783 , 1.09212 , 237 , 0.049601 , 0 , 0 , 0 , 594 , 49.0797 , 732 , 0.784569 , 1
SRI2 , ./data/Jabali/k2/60_2_0.95_1_7.svrp , 653.29 , 642.188 , 1.6994 , 57.302 , 104.779 , 2 , 638 , 15.29 , 13.18 , 15.29 , 653.29 , 653.29 , 0 , 4093 , 961 , 1.43815 , 347 , 2.63986 , 0 , 0 , 0 , 594 , 49.1359 , 876 , 1.46335 , 1
ILS+SRI , ./data/Jabali/k2/60_2_0.95_1_7.svrp , 653.29 , 642.188 , 1.6994 , 56.967 , 102.854 , 2 , 638 , 15.29 , 13.18 , 15.29 , 653.29 , 653.29 , 0 , 2019 , 980 , 1.07517 , 343 , 2.42508 , 0 , 0 , 0 , 594 , 48.8495 , 983 , 2.15814 , 1
ILS , ./data/Jabali/k2/60_2_0.95_1_8.svrp , 698.4 , 676.446 , 3.14345 , 0.089 , 75.27 , 2 , 684 , 14.4 , 10.62 , 14.4 , 698.4 , 698.4 , 0 , 7142 , 1564 , 1.51954 , 271 , 0.061936 , 0 , 171 , 1.2445 , 0 , 0 , 0 , 0 , 1
SRI1 , ./data/Jabali/k2/60_2_0.95_1_8.svrp , 698.4 , 678.54 , 2.84364 , 34.36 , 135.954 , 2 , 684 , 14.4 , 10.62 , 14.4 , 698.4 , 698.4 , 0 , 6559 , 1533 , 1.86442 , 247 , 0.058989 , 0 , 0 , 0 , 108 , 33.296 , 1465 , 2.26923 , 1
SRI2 , ./data/Jabali/k2/60_2_0.95_1_8.svrp , 698.4 , 678.54 , 2.84364 , 34.532 , 266.641 , 2 , 684 , 14.4 , 10.62 , 14.4 , 698.4 , 698.4 , 0 , 7994 , 2076 , 2.54126 , 643 , 5.54665 , 0 , 0 , 0 , 108 , 33.4878 , 2041 , 3.13097 , 1
ILS+SRI , ./data/Jabali/k2/60_2_0.95_1_8.svrp , 698.4 , 678.54 , 2.84364 , 34.782 , 705.371 , 2 , 684 , 14.4 , 10.62 , 14.4 , 698.4 , 698.4 , 0 , 9938 , 2893 , 3.19565 , 1131 , 9.85393 , 0 , 0 , 0 , 108 , 33.6794 , 3036 , 12.4339 , 1
ILS , ./data/Jabali/k2/60_2_0.95_1_9.svrp , 632.67 , 623.31 , 1.47944 , 0.096 , 1.223 , 2 , 627 , 5.67 , 5.66 , 5.67 , 632.67 , 632.67 , 0 , 330 , 198 , 0.044744 , 144 , 0.031326 , 0 , 64 , 0.062492 , 0 , 0 , 0 , 0 , 1
SRI1 , ./data/Jabali/k2/60_2_0.95_1_9.svrp , 632.67 , 624.875 , 1.23208 , 40.248 , 41.7 , 2 , 627 , 5.67 , 5.66 , 5.67 , 632.67 , 632.67 , 0 , 391 , 268 , 0.271317 , 116 , 0.030239 , 0 , 0 , 0 , 91 , 39.7017 , 167 , 0.146409 , 1
SRI2 , ./data/Jabali/k2/60_2_0.95_1_9.svrp , 632.67 , 624.875 , 1.23208 , 39.805 , 42.791 , 2 , 627 , 5.67 , 5.66 , 5.67 , 632.67 , 632.67 , 0 , 530 , 258 , 0.287135 , 140 , 1.4866 , 0 , 0 , 0 , 91 , 39.2288 , 161 , 0.198497 , 1
ILS+SRI , ./data/Jabali/k2/60_2_0.95_1_9.svrp , 632.67 , 624.875 , 1.23208 , 39.842 , 42.868 , 2 , 627 , 5.67 , 5.66 , 5.67 , 632.67 , 632.67 , 0 , 442 , 257 , 0.286 , 128 , 1.36555 , 0 , 0 , 0 , 91 , 39.2491 , 160 , 0.445079 , 1
ILS , ./data/Jabali/k2/70_2_0.90_1_0.svrp , 698.13 , 691.75 , 0.913867 , 0.1 , 0.913 , 2 , 690 , 8.12998 , 6.99 , 8.13 , 698.13 , 698.13 , 0 , 240 , 178 , 0.043233 , 73 , 0.02959 , 0 , 10 , 0.021269 , 0 , 0 , 0 , 0 , 1
SRI1 , ./data/Jabali/k2/70_2_0.90_1_0.svrp , 698.13 , 693.788 , 0.622003 , 60.938 , 61.498 , 2 , 690 , 8.13 , 6.99 , 8.13 , 698.13 , 698.13 , 0 , 1 , 194 , 0.584222 , 11 , 0.00488 , 0 , 0 , 0 , 383 , 56.8886 , 112 , 0.059951 , 1
SRI2 , ./data/Jabali/k2/70_2_0.90_1_0.svrp , 698.13 , 693.788 , 0.622003 , 60.791 , 61.419 , 2 , 690 , 8.13 , 6.99 , 8.13 , 698.13 , 698.13 , 0 , 21 , 175 , 0.576722 , 11 , 0.200385 , 0 , 0 , 0 , 383 , 56.7273 , 91 , 0.048763 , 1
ILS+SRI , ./data/Jabali/k2/70_2_0.90_1_0.svrp , 698.13 , 693.788 , 0.622003 , 61.124 , 61.801 , 2 , 690 , 8.13 , 6.99 , 8.13 , 698.13 , 698.13 , 0 , 21 , 175 , 0.579129 , 11 , 0.20104 , 0 , 0 , 0 , 383 , 57.0251 , 92 , 0.093124 , 1
ILS , ./data/Jabali/k2/70_2_0.90_1_1.svrp , 750.01 , 733.3 , 2.22797 , 0.084 , 28.783 , 2 , 742 , 8.01 , 7.97 , 8.01 , 750.01 , 750.01 , 0 , 957 , 743 , 0.328353 , 121 , 0.035531 , 0 , 65 , 0.328426 , 0 , 0 , 0 , 0 , 1
SRI1 , ./data/Jabali/k2/70_2_0.90_1_1.svrp , 750.01 , 733.66 , 2.17997 , 46.808 , 69.727 , 2 , 745 , 5.01 , 3.78 , 5.01 , 750.01 , 750.01 , 0 , 1175 , 745 , 0.598356 , 78 , 0.02594 , 0 , 0 , 0 , 16 , 46.3753 , 661 , 0.854461 , 1
SRI2 , ./data/Jabali/k2/70_2_0.90_1_1.svrp , 750.01 , 733.66 , 2.17997 , 47.185 , 138.54 , 2 , 742 , 8.01 , 7.97 , 8.01 , 750.01 , 750.01 , 0 , 1424 , 1282 , 0.749636 , 339 , 3.40396 , 0 , 0 , 0 , 16 , 46.7709 , 1214 , 1.12685 , 1
ILS+SRI , ./data/Jabali/k2/70_2_0.90_1_1.svrp , 750.01 , 733.66 , 2.17997 , 46.503 , 68.237 , 2 , 742 , 8.01 , 7.97 , 8.01 , 750.01 , 750.01 , 0 , 969 , 646 , 0.513041 , 107 , 0.949116 , 0 , 0 , 0 , 16 , 46.0813 , 555 , 1.89359 , 1
ILS , ./data/Jabali/k2/70_2_0.90_1_2.svrp , 638.92 , 636.203 , 0.425197 , 0.063 , 0.553 , 2 , 636 , 2.92 , 2.76 , 2.92 , 638.92 , 638.92 , 0 , 1 , 119 , 0.015256 , 12 , 0.00511 , 0 , 11 , 0.010354 , 0 , 0 , 0 , 0 , 1
SRI1 , ./data/Jabali/k2/70_2_0.90_1_2.svrp , 638.92 , 637.987 , 0.146026 , 97.495 , 97.79 , 2 , 636 , 2.92 , 2.76 , 2.92 , 638.92 , 638.92 , 0 , 1 , 162 , 0.667281 , 8 , 0.003411 , 0 , 0 , 0 , 81 , 96.5042 , 64 , 0.016602 , 1
SRI2 , ./data/Jabali/k2/70_2_0.90_1_2.svrp , 638.92 , 637.987 , 0.146026 , 97.6 , 97.965 , 2 , 636 , 2.92 , 2.76 , 2.92 , 638.92 , 638.92 , 0 , 1 , 162 , 0.67051 , 8 , 0.050682 , 0 , 0 , 0 , 81 , 96.6059 , 64 , 0.016405 , 1
ILS+SRI , ./data/Jabali/k2/70_2_0.90_1_2.svrp , 638.92 , 637.987 , 0.146026 , 97.316 , 97.682 , 2 , 636 , 2.92 , 2.76 , 2.92 , 638.92 , 638.92 , 0 , 1 , 162 , 0.661586 , 8 , 0.051228 , 0 , 0 , 0 , 81 , 96.3186 , 64 , 0.021167 , 1
ILS , ./data/Jabali/k2/70_2_0.90_1_3.svrp , 712.88 , 703.2 , 1.35787 , 0.04 , 0.988 , 2 , 711 , 1.88 , 1.86 , 1.88 , 712.88 , 712.88 , 0 , 191 , 237 , 0.056084 , 57 , 0.02141 , 0 , 22 , 0.044783 , 0 , 0 , 0 , 0 , 1
SRI1 , ./data/Jabali/k2/70_2_0.90_1_3.svrp , 712.88 , 703.805 , 1.27301 , 41.023 , 42.248 , 2 , 711 , 1.88 , 1.86 , 1.88 , 712.88 , 712.88 , 0 , 109 , 246 , 0.143177 , 34 , 0.014703 , 0 , 0 , 0 , 12 , 40.7187 , 183 , 0.107582 , 1
SRI2 , ./data/Jabali/k2/70_2_0.90_1_3.svrp , 712.88 , 703.805 , 1.27301 , 41.603 , 43.323 , 2 , 711 , 1.88 , 1.86 , 1.88 , 712.88 , 712.88 , 0 , 128 , 272 , 0.141304 , 65 , 0.453269 , 0 , 0 , 0 , 12 , 41.2994 , 211 , 0.114218 , 1
ILS+SRI , ./data/Jabali/k2/70_2_0.90_1_3.svrp , 712.88 , 703.805 , 1.27301 , 41.345 , 43.161 , 2 , 711 , 1.88 , 1.86 , 1.88 , 712.88 , 712.88 , 0 , 128 , 272 , 0.141458 , 65 , 0.453712 , 0 , 0 , 0 , 12 , 41.0342 , 211 , 0.215707 , 1
ILS , ./data/Jabali/k2/70_2_0.90_1_4.svrp , 700.31 , 685.78 , 2.0748 , 0.075 , 33.548 , 2 , 697 , 3.31 , 3.2 , 3.31 , 700.31 , 700.31 , 0 , 956 , 864 , 0.332559 , 161 , 0.048918 , 0 , 127 , 0.308193 , 0 , 0 , 0 , 0 , 1
SRI1 , ./data/Jabali/k2/70_2_0.90_1_4.svrp , 700.31 , 689.577 , 1.53259 , 46.284 , 81.928 , 2 , 697 , 3.31 , 3.2 , 3.31 , 700.31 , 700.31 , 0 , 1193 , 914 , 0.569187 , 140 , 0.048489 , 0 , 0 , 0 , 145 , 45.1309 , 896 , 0.922714 , 1
SRI2 , ./data/Jabali/k2/70_2_0.90_1_4.svrp , 700.31 , 689.577 , 1.53259 , 45.905 , 109.012 , 2 , 697 , 3.31 , 3.2 , 3.31 , 700.31 , 700.31 , 0 , 1806 , 1009 , 0.745426 , 270 , 2.12288 , 0 , 0 , 0 , 145 , 44.7909 , 996 , 1.40051 , 1
ILS+SRI , ./data/Jabali/k2/70_2_0.90_1_4.svrp , 700.31 , 689.577 , 1.53259 , 45.907 , 97.273 , 2 , 697 , 3.31 , 3.2 , 3.31 , 700.31 , 700.31 , 0 , 1370 , 840 , 0.589783 , 216 , 1.48933 , 0 , 0 , 0 , 145 , 44.7907 , 823 , 2.67295 , 1
ILS , ./data/Jabali/k2/70_2_0.90_1_5.svrp , 725.25 , 721.56 , 0.50879 , 0.058 , 0.404 , 2 , 723 , 2.25 , 2.25 , 2.25 , 725.25 , 725.25 , 0 , 1 , 104 , 0.013373 , 13 , 0.005848 , 0 , 3 , 0.008306 , 0 , 0 , 0 , 0 , 1
SRI1 , ./data/Jabali/k2/70_2_0.90_1_5.svrp , 725.25 , 722.27 , 0.410946 , 42.506 , 43.098 , 2 , 723 , 2.25 , 2.25 , 2.25 , 725.25 , 725.25 , 0 , 1 , 161 , 0.118435 , 9 , 0.003694 , 0 , 0 , 0 , 31 , 41.9243 , 90 , 0.024863 , 1
SRI2 , ./data/Jabali/k2/70_2_0.90_1_5.svrp , 725.25 , 722.27 , 0.410946 , 42.312 , 43.248 , 2 , 723 , 2.25 , 2.25 , 2.25 , 725.25 , 725.25 , 0 , 1 , 180 , 0.129586 , 9 , 0.158283 , 0 , 0 , 0 , 31 , 41.7557 , 106 , 0.041974 , 1
ILS+SRI , ./data/Jabali/k2/70_2_0.90_1_5.svrp , 725.25 , 722.27 , 0.410946 , 42.22 , 43.189 , 2 , 723 , 2.25 , 2.25 , 2.25 , 725.25 , 725.25 , 0 , 1 , 180 , 0.129517 , 9 , 0.158658 , 0 , 0 , 0 , 31 , 41.6352 , 106 , 0.076226 , 1
ILS , ./data/Jabali/k2/70_2_0.90_1_6.svrp , 675.4 , 673.196 , 0.326272 , 0.101 , 0.396 , 2 , 668 , 7.4 , 7.11 , 7.4 , 675.4 , 675.4 , 0 , 1 , 124 , 0.017029 , 21 , 0.008946 , 0 , 6 , 0.012806 , 0 , 0 , 0 , 0 , 1
SRI1 , ./data/Jabali/k2/70_2_0.90_1_6.svrp , 675.4 , 674.492 , 0.134365 , 45.841 , 46.166 , 2 , 668 , 7.4 , 7.11 , 7.4 , 675.4 , 675.4 , 0 , 5 , 172 , 0.2194 , 10 , 0.004296 , 0 , 0 , 0 , 132 , 44.3601 , 59 , 0.022919 , 1
SRI2 , ./data/Jabali/k2/70_2_0.90_1_6.svrp , 675.4 , 674.492 , 0.134365 , 45.935 , 46.387 , 2 , 668 , 7.4 , 7.11 , 7.4 , 675.4 , 675.4 , 0 , 9 , 169 , 0.219867 , 15 , 0.150505 , 0 , 0 , 0 , 132 , 44.406 , 56 , 0.022575 , 1
ILS+SRI , ./data/Jabali/k2/70_2_0.90_1_6.svrp , 675.4 , 674.492 , 0.134365 , 45.702 , 46.164 , 2 , 668 , 7.4 , 7.11 , 7.4 , 675.4 , 675.4 , 0 , 9 , 169 , 0.218439 , 15 , 0.151037 , 0 , 0 , 0 , 132 , 44.1933 , 56 , 0.033544 , 1
ILS , ./data/Jabali/k2/70_2_0.90_1_7.svrp , 697.34 , 679.6 , 2.54395 , 0.124 , 16.476 , 2 , 695 , 2.34 , 2.13 , 2.34 , 697.34 , 697.34 , 0 , 1186 , 870 , 0.431906 , 106 , 0.030376 , 0 , 44 , 0.381664 , 0 , 0 , 0 , 0 , 1
SRI1 , ./data/Jabali/k2/70_2_0.90_1_7.svrp , 697.34 , 682.305 , 2.15605 , 36.199 , 55.696 , 2 , 695 , 2.34 , 2.13 , 2.34 , 697.34 , 697.34 , 0 , 1110 , 647 , 0.693874 , 95 , 0.028312 , 0 , 0 , 0 , 81 , 35.2616 , 586 , 0.763597 , 1
SRI2 , ./data/Jabali/k2/70_2_0.90_1_7.svrp , 697.34 , 682.305 , 2.15605 , 36.137 , 115.638 , 2 , 695 , 2.34 , 2.13 , 2.34 , 697.34 , 697.34 , 0 , 1720 , 1166 , 0.943608 , 364 , 1.88738 , 0 , 0 , 0 , 81 , 35.1414 , 1145 , 1.31533 , 1
ILS+SRI , ./data/Jabali/k2/70_2_0.90_1_7.svrp , 697.34 , 682.305 , 2.15605 , 38.264 , 126.511 , 2 , 695 , 2.34 , 2.13 , 2.34 , 697.34 , 697.34 , 0 , 1584 , 1202 , 0.897164 , 303 , 2.38422 , 0 , 0 , 0 , 81 , 37.3765 , 1179 , 3.24019 , 1
ILS , ./data/Jabali/k2/70_2_0.90_1_8.svrp , 717.32 , 712.3 , 0.699826 , 0.127 , 1.521 , 2 , 716 , 1.32 , 1.32 , 1.32 , 717.32 , 717.32 , 0 , 470 , 300 , 0.09943 , 33 , 0.013807 , 0 , 16 , 0.117932 , 0 , 0 , 0 , 0 , 1
SRI1 , ./data/Jabali/k2/70_2_0.90_1_8.svrp , 717.32 , 714.124 , 0.445505 , 62.82 , 63.435 , 2 , 716 , 1.32 , 1.32 , 1.32 , 717.32 , 717.32 , 0 , 77 , 226 , 0.378392 , 15 , 0.006636 , 0 , 0 , 0 , 45 , 62.2208 , 125 , 0.060971 , 1
SRI2 , ./data/Jabali/k2/70_2_0.90_1_8.svrp , 717.32 , 714.124 , 0.445505 , 59.24 , 60.032 , 2 , 716 , 1.32 , 1.32 , 1.32 , 717.32 , 717.32 , 0 , 80 , 223 , 0.375457 , 18 , 0.227048 , 0 , 0 , 0 , 45 , 58.596 , 129 , 0.048412 , 1
ILS+SRI , ./data/Jabali/k2/70_2_0.90_1_8.svrp , 717.32 , 714.124 , 0.445505 , 56.38 , 57.134 , 2 , 716 , 1.32 , 1.32 , 1.32 , 717.32 , 717.32 , 0 , 80 , 223 , 0.363434 , 18 , 0.226098 , 0 , 0 , 0 , 45 , 55.8011 , 129 , 0.083161 , 1
ILS , ./data/Jabali/k2/70_2_0.90_1_9.svrp , 764.13 , 762.587 , 0.201959 , 0.086 , 0.316 , 2 , 762 , 2.13 , 1.74 , 2.13 , 764.13 , 764.13 , 0 , 1 , 84 , 0.011538 , 9 , 0.003383 , 0 , 5 , 0.004039 , 0 , 0 , 0 , 0 , 1
SRI1 , ./data/Jabali/k2/70_2_0.90_1_9.svrp , 764.13 , 763.6 , 0.0693998 , 78.642 , 78.821 , 2 , 762 , 2.13 , 1.74 , 2.13 , 764.13 , 764.13 , 0 , 1 , 101 , 0.256142 , 6 , 0.002282 , 0 , 0 , 0 , 140 , 77.6912 , 26 , 0.011411 , 1
SRI2 , ./data/Jabali/k2/70_2_0.90_1_9.svrp , 764.13 , 763.6 , 0.0693998 , 79.197 , 79.435 , 2 , 762 , 2.13 , 1.74 , 2.13 , 764.13 , 764.13 , 0 , 1 , 102 , 0.263041 , 11 , 0.044924 , 0 , 0 , 0 , 140 , 78.1546 , 27 , 0.014339 , 1
ILS+SRI , ./data/Jabali/k2/70_2_0.90_1_9.svrp , 764.13 , 763.6 , 0.0693998 , 79.454 , 79.674 , 2 , 762 , 2.13 , 1.74 , 2.13 , 764.13 , 764.13 , 0 , 1 , 102 , 0.261774 , 11 , 0.045152 , 0 , 0 , 0 , 140 , 78.3861 , 27 , 0.028202 , 1
ILS , ./data/Jabali/k2/70_2_0.93_1_0.svrp , 710.94 , 698.461 , 1.75529 , 0.058 , 7.215 , 2 , 701 , 9.94 , 9.34 , 9.94 , 710.94 , 710.94 , 0 , 1297 , 368 , 0.186934 , 167 , 0.042344 , 0 , 80 , 0.314012 , 0 , 0 , 0 , 0 , 1
